Date,Sensex,Reliance Industries,HDFC Bank,Tata Consultancy Services,ICICI Bank,Infosys,Bharti Airtel,State Bank of India,Hindustan Unilever,ITC,Kotak Mahindra Bank,Larsen & Toubro,Axis Bank,Asian Paints,Maruti Suzuki India,Sun Pharmaceutical Industries,Bajaj Finance,Nestle India,HCL Technologies,Mahindra & Mahindra,Titan Company,UltraTech Cement,Power Grid Corporation of India,NTPC,Tata Motors,IndusInd Bank,Bajaj Auto,Tech Mahindra,JSW Steel,Wipro,Adani Enterprises,USD/INR,EUR/INR,Gold BeES
30-03-2021,50136.57813,984.0301514,1471.501709,2858.676514,571.9523926,1238.378418,509.5943909,330.1639709,2248.48999,183.7504425,1773.388672,1365.866943,692.9158936,2471.096924,6629.664551,574.4655151,420.7510071,382.0112915,833.3666382,765.6036987,1528.703735,6606.845215,94.00999451,92.97142029,292.6054077,930.1672974,3178.576172,869.0718994,442.5830994,195.1671295,1030.88269,73.44529724,86.02200317,38.38000107
31-03-2021,49509.14844,971.7092896,1414.670654,2874.643555,562.1837769,1222.469238,505.5871887,333.1355286,2279.149902,187.089798,1746.700195,1361.260254,695.3084106,2431.887695,6636.582031,574.5136108,417.2020264,383.2658081,822.5766602,765.7000122,1533.281616,6555.325195,91.46517181,91.8923645,297.4336853,921.2827759,3182.08667,847.3172607,442.8670654,193.4391785,1028.786865,73.20349884,85.7009964,38.20000076
01-04-2021,50029.82813,980.6831665,1407.99292,2864.058594,574.4672241,1238.155029,509.1056519,338.8043518,2249.755615,188.4169922,1796.940063,1386.405518,711.3079224,2447.609619,6697.387695,587.25177,427.0144348,381.7457581,838.5941162,778.1712036,1534.364624,6712.123047,92.77999878,93.01459503,303.0995789,959.2832642,3247.432129,847.7446289,481.4410706,194.37323,1105.083862,73.28730011,86.27899933,39.09999847
04-04-2021,50029.82813,980.6831665,1407.99292,2864.058594,574.4672241,1238.155029,509.1056519,338.8043518,2249.755615,188.4169922,1796.940063,1386.405518,711.3079224,2447.609619,6697.387695,587.25177,427.0144348,381.7457581,838.5941162,778.1712036,1534.364624,6712.123047,92.77999878,93.01459503,303.0995789,959.2832642,3247.432129,847.7446289,481.4410706,194.37323,1105.083862,73.37599945,86.28299713,39.09999847
05-04-2021,49159.32031,966.6644287,1372.473511,2930.461182,552.4151611,1260.365356,516.2404175,323.3522339,2225.377441,182.0379486,1752.177246,1347.055908,683.3461304,2406.723145,6548.155762,585.088562,402.1957397,377.4388428,864.3977051,745.7172852,1510.9823,6610.835449,90.82896423,91.59023285,300.586853,905.2037354,3119.51416,852.4460449,489.9131775,198.7164764,1135.921997,73.27950287,86.13899994,39.36000061
06-04-2021,49201.39063,962.2259521,1364.848511,2952.67041,547.3856812,1261.259399,520.052124,320.5177917,2257.350342,182.0379486,1761.040283,1344.4646,675.7201538,2504.650146,6532.290039,596.0963745,404.5090637,381.2133179,860.2575073,752.3140869,1502.220215,6552.552734,88.75069427,91.46074677,303.1488342,895.3052979,3132.947266,847.5309448,508.4665222,199.3936462,1223.09729,73.48999786,87.16799927,39.47999954
07-04-2021,49661.76172,971.5152588,1370.910522,2958.912109,558.6051025,1278.330566,529.2392578,327.7410278,2254.115723,183.0654449,1784.093994,1347.391724,685.987854,2519.030029,6641.564453,596.8174438,411.3558655,388.8551331,867.4506836,766.9520264,1490.504395,6573.958984,89.40810394,91.02911377,303.2966003,913.026001,3194.869385,857.4039307,532.2734375,204.5541992,1161.171509,74.40149689,88.21700287,40.18000031
08-04-2021,49746.21094,972.5822754,1357.839355,3000.300537,557.8313599,1286.866089,530.6564331,325.1351624,2259.319092,182.5088501,1776.177002,1361.97998,679.5082397,2541.031982,6604.461914,590.5684814,407.5962524,394.3740845,867.7434692,765.4592896,1549.378418,6788.503418,88.64465332,90.59749603,309.2581177,903.2723389,3162.630127,878.9875488,581.4967041,206.3755951,1160.123291,74.54450226,88.78500366,40.27999878
09-04-2021,49591.32031,961.7409058,1346.567871,3005.457031,547.8692627,1287.714966,533.0020142,322.8036499,2321.48291,182.4232483,1791.662231,1347.487671,666.3496704,2519.988525,6607.848145,612.3434448,394.862793,392.4254456,874.0165405,762.0886841,1567.099731,6641.678223,88.34776306,88.698349,313.4952087,892.2150879,3168.133545,899.8016968,587.4602661,209.9015961,1198.446533,74.54450226,88.78500366,40.47000122
11-04-2021,49591.32031,961.7409058,1346.567871,3005.457031,547.8692627,1287.714966,533.0020142,322.8036499,2321.48291,182.4232483,1791.662231,1347.487671,666.3496704,2519.988525,6607.848145,612.3434448,394.862793,392.4254456,874.0165405,762.0886841,1567.099731,6641.678223,88.34776306,88.698349,313.4952087,892.2150879,3168.133545,899.8016968,587.4602661,209.9015961,1198.446533,74.72949982,88.83899689,40.47000122
12-04-2021,47883.37891,927.1306152,1294.425171,2932.406494,520.7393188,1274.353149,510.5227661,300.6311646,2307.043945,175.8301697,1734.999146,1290.958618,633.3536377,2493.145996,6306.579102,595.2312012,365.6726379,390.530365,843.9891968,723.6159058,1485.040527,6329.786133,85.29398346,85.41803741,282.4067993,815.4415283,3069.378418,887.364502,571.9360962,201.985611,1073.996216,74.99099731,89.26000214,40.47999954
13-04-2021,48544.05859,937.1230469,1326.345337,2808.965576,542.0661011,1250.04248,523.8637695,311.7402649,2302.590088,178.6985931,1768.459351,1318.215454,659.1723633,2465.201416,6596.625977,603.1624756,383.0489807,383.0849304,821.2385864,781.6381226,1506.945923,6426.403809,88.60224152,86.71290588,298.2712708,850.4483643,3119.51416,855.90802,596.7370605,195.5173798,1103.636597,75.1815033,89.79499817,40.50999832
14-04-2021,48544.05859,937.1230469,1326.345337,2808.965576,542.0661011,1250.04248,523.8637695,311.7402649,2302.590088,178.6985931,1768.459351,1318.215454,659.1723633,2465.201416,6596.625977,603.1624756,383.0489807,383.0849304,821.2385864,781.6381226,1506.945923,6426.403809,88.60224152,86.71290588,298.2712708,850.4483643,3119.51416,855.90802,596.7370605,195.5173798,1103.636597,75.02610016,89.86799622,40.50999832
15-04-2021,48803.67969,942.9440918,1354.618896,2912.05127,556.6223755,1216.882935,526.991272,313.06604,2303.715332,176.9860687,1765.322388,1319.319092,666.6986084,2479.533203,6435.59082,608.4981079,377.6079712,376.6062012,829.2263794,775.4266357,1513.591431,6360.727539,88.13568878,87.44667053,299.0595703,828.8648071,3121.203857,849.5825195,595.3171997,201.2850952,1127.438965,74.72740173,89.36499786,40.72999954
16-04-2021,48832.03125,938.1417847,1353.008667,2888.846191,548.0143433,1208.883789,528.31073,310.7801819,2303.386963,178.0563812,1758.202148,1304.970825,667.2468262,2555.602783,6433.316895,621.0919189,374.0670776,384.7803345,846.916626,791.7016602,1525.946899,6535.427734,89.02638245,88.3962326,305.3659058,835.6729736,3150.886963,863.857605,585.9457397,219.1485596,1158.376953,74.72740173,89.36499786,40.84000015
18-04-2021,48832.03125,938.1417847,1353.008667,2888.846191,548.0143433,1208.883789,528.31073,310.7801819,2303.386963,178.0563812,1758.202148,1304.970825,667.2468262,2555.602783,6433.316895,621.0919189,374.0670776,384.7803345,846.916626,791.7016602,1525.946899,6535.427734,89.02638245,88.3962326,305.3659058,835.6729736,3150.886963,863.857605,585.9457397,219.1485596,1158.376953,74.5632019,88.01830292,40.84000015
19-04-2021,47949.42188,922.8860474,1337.332764,2861.526367,541.2439575,1217.866211,514.5300293,302.8712769,2274.883789,176.0442047,1693.970581,1258.039307,645.9639282,2465.632568,6305.370117,615.5640869,362.8447876,381.4823608,833.784729,765.3148804,1495.180786,6333.532715,85.31518555,85.54751587,296.546875,803.177063,3049.662109,855.4805298,582.7747192,220.7364044,1134.025757,74.87819672,90.06600189,41.54999924
20-04-2021,47705.80078,922.3283081,1317.299683,2844.337402,540.6636353,1207.230103,518.1463013,301.3626404,2243.848389,174.2889252,1691.182251,1277.906006,649.25354,2450.006348,6428.625,620.1304932,373.536377,381.3908081,804.1337891,780.3861694,1499.266602,6035.602539,86.39673615,85.37488556,293.5907593,815.8277588,3119.94751,841.2055054,587.3656616,219.4754639,1140.063599,75.44920349,90.64700317,41.13000107
21-04-2021,47705.80078,922.3283081,1317.299683,2844.337402,540.6636353,1207.230103,518.1463013,301.3626404,2243.848389,174.2889252,1691.182251,1277.906006,649.25354,2450.006348,6428.625,620.1304932,373.536377,381.3908081,804.1337891,780.3861694,1499.266602,6035.602539,86.39673615,85.37488556,293.5907593,815.8277588,3119.94751,841.2055054,587.3656616,219.4754639,1140.063599,75.42949677,90.71499634,41.13000107
22-04-2021,48080.67188,924.5839233,1346.946777,2821.721436,560.15271,1207.542969,518.8303223,307.7629395,2203.202881,176.2582855,1729.521973,1282.416748,656.7797852,2405.812256,6434.042969,615.5159912,380.1562805,374.5248108,803.9248047,770.0818481,1457.966309,5928.915039,86.35432434,85.6338501,290.2404785,807.0880737,3190.57959,827.6569214,606.6763306,227.2513428,1155.382935,75.09169769,90.17299652,41.47000122
23-04-2021,47878.44922,923.7834473,1339.605957,2813.307617,551.3510742,1192.1698,510.0341492,307.6257935,2164.057617,175.8301697,1728.078125,1269.6521,668.7421265,2414.104248,6457.746094,613.0165405,378.0009766,371.0827332,799.4497681,749.8101196,1438.325317,5894.762695,89.57776642,88.52571106,289.6985474,820.8493652,3181.306396,812.3988647,601.2333984,222.1608276,1155.682373,75.09169769,90.17299652,41.52000046
25-04-2021,47878.44922,923.7834473,1339.605957,2813.307617,551.3510742,1192.1698,510.0341492,307.6257935,2164.057617,175.8301697,1728.078125,1269.6521,668.7421265,2414.104248,6457.746094,613.0165405,378.0009766,371.0827332,799.4497681,749.8101196,1438.325317,5894.762695,89.57776642,88.52571106,289.6985474,820.8493652,3181.306396,812.3988647,601.2333984,222.1608276,1155.682373,74.86810303,90.59200287,41.52000046
26-04-2021,48386.51172,939.8152466,1330.702515,2805.437012,571.3721313,1200.928955,515.6051025,314.848999,2213.188477,175.7873535,1752.227173,1282.080933,698.1992798,2452.115479,6424.5625,610.0361328,383.3082581,376.4845276,776.5319214,751.5917969,1457.523315,6107.65332,91.31672668,88.52571106,291.0780334,829.8787842,3239.71875,823.2974854,620.9700317,224.2157135,1171.001587,74.81490326,90.22200012,41.22000122
27-04-2021,48944.14063,964.772583,1362.527832,2833.029297,579.1580811,1204.995605,522.3488159,322.6665039,2232.831299,176.0870056,1742.866211,1324.789795,697.1027222,2468.220947,6344.842773,614.7949829,394.8830261,374.6261902,776.9920044,749.4732056,1471.995728,6155.42627,91.86811066,88.05092621,297.0395508,851.9934082,3278.978027,828.5117188,630.2939453,226.5041199,1188.765991,74.57499695,90.09799957,41.11000061
28-04-2021,49733.83984,968.2409058,1398.331665,2825.972656,600.7266235,1211.833008,531.975769,332.1754761,2256.834473,176.0014038,1804.259644,1319.703003,705.6257935,2507.861816,6357.322754,618.2558594,427.7557983,371.0280457,772.6843262,753.2770386,1484.8927,6192.253906,93.73431396,89.51844025,301.4244385,895.257019,3371.493164,835.7348022,626.6022949,228.5823517,1182.87793,74.3117981,90.31700134,40.63999939
29-04-2021,49765.94141,981.4107666,1394.637451,2816.383057,600.8717041,1211.564941,529.1415405,328.4725037,2258.756592,174.9739075,1799.579102,1303.819092,717.2891235,2505.513428,6354.226563,619.697998,444.4150696,413.2061157,774.3441162,745.9099731,1482.973022,6202.858887,93.37378693,88.91417694,297.4336853,906.7971802,3322.960693,834.9653931,688.0366211,228.7924805,1180.332764,74.10579681,89.76300049,40.72999954
30-04-2021,48782.35938,967.4647217,1337.616943,2748.714844,580.7056274,1210.090454,525.1343384,323.1693726,2207.000488,173.5610962,1741.322632,1286.255737,712.2550049,2435.099609,6249.643555,629.4078369,441.9072571,408.3035583,765.619812,725.0122681,1468.845093,6102.20459,93.31018066,88.56887817,289.649292,902.8861084,3320.36084,822.100769,679.2332764,229.960022,1156.181396,74.10579681,89.76300049,40.61000061
02-05-2021,48782.35938,967.4647217,1337.616943,2748.714844,580.7056274,1210.090454,525.1343384,323.1693726,2207.000488,173.5610962,1741.322632,1286.255737,712.2550049,2435.099609,6249.643555,629.4078369,441.9072571,408.3035583,765.619812,725.0122681,1468.845093,6102.20459,93.31018066,88.56887817,289.649292,902.8861084,3320.36084,822.100769,679.2332764,229.960022,1156.181396,74.09480286,88.93499756,40.61000061
03-05-2021,48718.51953,950.3900146,1338.46936,2747.448242,577.4171753,1208.213257,546.0498047,320.4263916,2257.163086,172.0626678,1717.123901,1288.127197,700.7911377,2476.369385,6383.637695,633.3493652,449.9411011,413.0496521,772.3440552,725.2530518,1401.553589,6176.588867,93.69190979,89.99323273,288.7131653,882.6062622,3339.513672,818.4251099,684.6289063,227.6716461,1253.087036,73.83750153,88.93199921,40.70000076
04-05-2021,48253.51172,929.677124,1315.216064,2758.259033,572.145874,1188.32666,539.5992432,321.4778748,2258.381348,170.8639221,1724.94104,1283.808472,698.0996094,2481.163086,6296.372559,620.0825195,454.9891357,413.9859009,767.1092529,713.6004639,1382.060303,6122.490723,92.46188354,89.60476685,285.1165771,878.9365845,3318.930908,821.3312988,677.0560913,225.0329895,1259.673706,73.77890015,88.5510025,40.74000168
05-05-2021,48677.55078,931.2294312,1328.381592,2801.140137,582.8818359,1199.096558,547.2226563,324.9066162,2245.489258,172.576416,1762.932251,1284.336182,714.8966675,2461.510254,6377.446289,656.9028931,447.0281982,414.2887878,774.3016357,719.8601685,1405.541016,6205.048828,92.50431824,89.60476685,287.2351074,899.4094849,3331.107178,822.0579834,679.1859741,229.2127991,1265.3125,73.79940033,88.53299713,40.56000137
06-05-2021,48949.76172,936.1530151,1327.434448,2814.664795,588.6850586,1216.570313,545.7077026,325.0437622,2240.004639,173.6039124,1779.413452,1285.919678,713.600708,2443.487305,6449.039063,653.0093384,448.008606,418.7144775,779.4085693,719.5230713,1421.194824,6233.168457,91.35913849,88.87100983,296.743927,893.2290649,3417.902832,835.7775879,690.545105,239.3237762,1284.723633,73.61519623,88.72399902,40.81000137
07-05-2021,48949.76172,936.8320923,1339.890015,2833.391113,586.84729,1208.749634,555.6278687,327.5124817,2262.459961,175.8301697,1772.542114,1288.847168,714.4979248,2446.028076,6484.834473,653.2496948,444.9255066,419.3790588,779.8766479,738.7835693,1426.264893,6309.645996,91.0198288,90.68383789,298.3697815,893.8566895,3351.430176,838.3845825,716.6713867,240.5847168,1295.851074,73.61519623,88.72399902,41.25999832
09-05-2021,48949.76172,936.8320923,1339.890015,2833.391113,586.84729,1208.749634,555.6278687,327.5124817,2262.459961,175.8301697,1772.542114,1288.847168,714.4979248,2446.028076,6484.834473,653.2496948,444.9255066,419.3790588,779.8766479,738.7835693,1426.264893,6309.645996,91.0198288,90.68383789,298.3697815,893.8566895,3351.430176,838.3845825,716.6713867,240.5847168,1295.851074,73.29029846,89.02600098,41.25999832
10-05-2021,49502.41016,934.1156616,1344.341919,2845.287109,592.9889526,1197.219727,559.7328491,330.8040161,2280.790527,176.0014038,1802.66626,1338.945923,712.7533569,2451.780273,6537.513672,671.1792603,445.391449,419.6305847,777.9614868,751.6399536,1431.876831,6232.730469,93.2253418,92.97142029,310.1942139,912.8328247,3353.120361,847.4881592,718.1858521,245.6518707,1301.440186,73.5,89.15599823,41.45999908
11-05-2021,49161.80859,937.9962769,1329.565796,2825.43042,589.7489014,1189.354492,555.3347168,333.2270203,2252.990723,174.717041,1748.542603,1328.004883,704.8283081,2450.917236,6519.712891,680.5043945,439.6993408,422.3179016,772.1311646,746.9211426,1413.712402,6311.786621,94.77346039,97.24448395,311.0317688,916.5025024,3364.733398,834.4953003,694.9942017,242.0325012,1300.392212,73.37509918,89.06199646,41.38999939
12-05-2021,48690.80078,928.2219849,1325.587524,2794.038574,575.4343872,1186.002686,549.0795898,336.3356934,2183.747803,174.0748749,1711.397583,1329.204468,689.1278687,2450.437744,6598.512207,675.5054932,434.0760193,418.382782,771.3650513,732.1868286,1432.27063,6219.595215,95.77016449,97.76242828,321.08255,885.7931519,3361.353271,822.3999634,669.956543,237.1754761,1282.078857,73.68160248,88.74700165,41.40999985
13-05-2021,48690.80078,928.2219849,1325.587524,2794.038574,575.4343872,1186.002686,549.0795898,336.3356934,2183.747803,174.0748749,1711.397583,1329.204468,689.1278687,2450.437744,6598.512207,675.5054932,434.0760193,418.382782,771.3650513,732.1868286,1432.27063,6219.595215,95.77016449,97.76242828,321.08255,885.7931519,3361.353271,822.3999634,669.956543,237.1754761,1282.078857,73.44490051,88.62000275,41.40999985
14-05-2021,48732.55078,939.524231,1313.889893,2759.887695,577.6588745,1176.930908,547.8578491,329.615387,2228.518799,181.8238831,1700.194702,1358.524902,682.9473267,2658.947021,6518.937988,664.4014893,431.7099304,430.9940491,774.8123169,714.2264404,1433.451904,6195.708984,97.04257202,96.07910919,307.7800903,860.8296509,3335.18042,813.7236938,669.2940063,232.7388,1217.608276,73.44490051,88.62000275,41.49000168
16-05-2021,48732.55078,939.524231,1313.889893,2759.887695,577.6588745,1176.930908,547.8578491,329.615387,2228.518799,181.8238831,1700.194702,1358.524902,682.9473267,2658.947021,6518.937988,664.4014893,431.7099304,430.9940491,774.8123169,714.2264404,1433.451904,6195.708984,97.04257202,96.07910919,307.7800903,860.8296509,3335.18042,813.7236938,669.2940063,232.7388,1217.608276,73.27890015,88.94300079,41.49000168
17-05-2021,49580.73047,951.0206299,1363.901123,2777.121582,603.1445923,1187.969116,537.1069946,350.5534973,2227.768311,181.9951324,1736.741821,1331.028076,707.0214844,2667.718506,6504.764648,660.4118652,439.5250854,426.4744568,784.6856079,725.4456787,1445.118408,6354.986816,96.78809357,96.29492188,316.4020691,923.4073486,3350.260254,815.1769409,676.2514648,233.3459015,1286.869263,73.2696991,89.07299805,41.83000183
18-05-2021,50193.32813,964.2389526,1398.994629,2794.807373,612.3329468,1197.62207,524.1569824,349.5934753,2225.799561,179.8545227,1747.297729,1360.588379,709.663147,2704.723389,6589.17627,664.1611938,460.8190918,429.900116,792.8994141,768.3483887,1515.806641,6473.156738,98.80276489,96.72655487,327.4874573,941.0796509,3523.417236,827.9989014,678.9019165,237.3622589,1326.290039,73.12819672,89.29299927,42.09999847
19-05-2021,49902.64063,968.3864136,1380.950684,2788.112793,604.7404175,1194.583252,516.3380737,351.330658,2212.860596,177.8851471,1723.49707,1347.007935,714.4480591,2700.217285,6555.17041,676.2264404,456.2328796,436.6688538,793.1122437,755.5883179,1498.282104,6381.743652,99.09965515,96.5970459,309.8986206,933.9334717,3551.150391,835.9912109,668.0633545,238.9034424,1291.759521,73.22290039,89.02899933,41.93999863
20-05-2021,49564.85938,963.0263672,1357.17627,2768.255371,598.2601929,1197.174927,508.9101868,351.6049805,2197.858643,177.2429657,1701.439453,1352.9104,703.6820068,2679.653809,6518.35791,660.2677612,452.9431458,432.4847412,786.9838257,773.4523926,1507.635132,6393.273438,97.08499908,96.46755981,303.247345,942.0454102,3529.35376,831.6745605,657.2248535,237.4323273,1299.19458,73.02189636,89.19300079,42.15000153
21-05-2021,50540.48047,970.5935059,1417.938354,2786.710449,621.3762817,1210.805176,518.8792725,366.7371216,2213.423096,178.9982605,1750.235596,1361.452148,728.4040527,2715.220459,6590.046875,663.680542,456.2491455,437.862915,792.1333618,788.8608398,1515.314331,6458.756348,96.74568939,97.41712952,308.5190735,981.3978882,3574.203125,838.2564697,660.5379028,239.4405212,1312.168701,73.02189636,89.19300079,42.18000031
23-05-2021,50540.48047,970.5935059,1417.938354,2786.710449,621.3762817,1210.805176,518.8792725,366.7371216,2213.423096,178.9982605,1750.235596,1361.452148,728.4040527,2715.220459,6590.046875,663.680542,456.2491455,437.862915,792.1333618,788.8608398,1515.314331,6458.756348,96.74568939,97.41712952,308.5190735,981.3978882,3574.203125,838.2564697,660.5379028,239.4405212,1312.168701,72.90979767,88.6289978,42.18000031
24-05-2021,50651.89844,963.147583,1429.541138,2788.022705,626.5507813,1204.950928,514.8231812,376.7489624,2190.63916,181.0960693,1748.094482,1385.157837,738.6218262,2702.421875,6661.881348,663.9208374,453.9357605,434.9541321,793.7506104,780.2416992,1496.854614,6393.857422,97.91207123,97.41712952,307.2380981,969.616333,3590.192627,841.4191284,645.0136719,240.4913025,1305.631592,72.83660126,88.8809967,42.18999863
25-05-2021,50637.53125,952.9367676,1400.699585,2830.840576,628.4852295,1217.240479,514.1878662,376.9318848,2197.905273,180.539505,1743.115234,1392.5,729.3012085,2793.830811,6684.955078,669.1603394,455.2767639,438.7903442,800.7727051,780.9158325,1544.997437,6378.970703,98.80276489,97.76242828,310.6868896,959.4764404,3599.076172,848.9841309,663.5196533,241.6822357,1280.432129,72.80490112,89.08799744,42.15000153
26-05-2021,51017.51953,955.4348755,1398.521118,2871.066895,631.1450195,1248.925049,513.8947144,378.1204834,2206.156494,180.2826385,1733.356079,1413.614502,732.6905518,2820.002441,6799.793945,676.4187012,467.6617737,438.7352905,804.8157349,792.0869141,1558.140625,6402.03125,95.72776031,95.94961548,310.8839722,963.9186401,3610.64624,861.164917,645.7236938,246.2123108,1320.302124,72.67250061,88.58599854,42.63000107
27-05-2021,51115.21875,959.5822754,1401.267822,2891.067139,631.2901001,1255.449707,508.1771851,388.8638611,2182.388184,180.8391876,1770.849365,1423.068115,747.8926392,2829.253418,6737.585938,672.7173462,460.5031128,444.8869019,801.2407837,797.913147,1569.413086,6499.475586,96.89413452,95.12952423,313.9386292,972.2236938,3679.978271,871.5507813,645.2028198,252.7972412,1322.198486,72.68299866,88.54199982,42.40999985
28-05-2021,51422.87891,1016.190857,1421.869019,2858.249268,622.1017456,1255.583862,511.793396,385.8922729,2177.887695,182.2520142,1792.608276,1417.741455,737.625,2818.420654,6729.652344,643.7802124,454.5273132,438.2546692,803.1984863,814.9105835,1552.72583,6418.814941,95.66413116,94.05046844,314.2835388,983.9087524,3640.198486,877.1496582,652.9177856,251.5596924,1299.893066,72.68299866,88.54199982,42.22000122
30-05-2021,51422.87891,1016.190857,1421.869019,2858.249268,622.1017456,1255.583862,511.793396,385.8922729,2177.887695,182.2520142,1792.608276,1417.741455,737.625,2818.420654,6729.652344,643.7802124,454.5273132,438.2546692,803.1984863,814.9105835,1552.72583,6418.814941,95.66413116,94.05046844,314.2835388,983.9087524,3640.198486,877.1496582,652.9177856,251.5596924,1299.893066,72.39350128,88.21099854,42.22000122
31-05-2021,51937.44141,1047.987793,1436.313599,2871.748779,640.4783936,1259.06189,522.8375854,387.9038086,2195.280273,185.4629669,1800.276367,1406.560547,747.8926392,2855.041016,6856.777344,642.4823608,455.4671936,442.8881226,804.5177002,778.0267334,1570.200928,6528.86084,95.64292145,95.38851166,314.0371704,978.6939697,3630.838623,873.473999,672.6069946,251.6764221,1313.116577,72.48719788,88.63500214,42.59000015
01-06-2021,51934.87891,1051.771484,1431.625,2866.703857,628.9204712,1253.415527,520.8339844,395.5384827,2211.313477,184.2641754,1790.218262,1414.958252,742.7587891,2811.901611,6860.356934,645.3183594,468.8326416,444.7105103,809.0714722,776.5822754,1566.853516,6422.463379,95.17636108,95.04321289,313.4459534,975.1207886,3673.911621,880.7825317,657.2721558,253.4510803,1412.417603,72.85500336,88.9240036,42.84999847
02-06-2021,51849.48047,1067.803467,1424.66333,2844.794678,627.0827026,1246.504517,517.6086426,399.7443848,2211.500488,178.9554596,1775.181152,1412.222778,734.7340698,2785.250732,6949.412598,651.4712524,470.6072083,441.7153625,803.0283203,776.3895874,1560.454346,6414.825684,96.44879913,95.90645599,318.2742615,992.7449951,3722.053955,869.2427979,667.77948,253.6145325,1543.654297,72.96510315,89.00099945,42.59000015
03-06-2021,52232.42969,1071.659546,1439.913086,2855.839844,628.8720093,1255.3125,520.052124,405.696228,2214.547852,179.0410767,1807.197388,1449.460938,748.092041,2813.579102,6972.970215,649.4042358,478.195343,445.4664612,799.9641113,772.4411621,1664.812622,6456.566895,95.91861725,96.51072693,320.6884155,971.3546143,3704.374268,866.6785278,675.7307739,251.723114,1580.380615,73.04419708,88.52400208,42.50999832
04-06-2021,52100.05078,1062.613037,1421.869019,2857.385742,621.7148438,1251.427979,520.6385498,403.7872314,2195.561523,178.7841949,1802.66626,1475.710205,739.7682495,2803.129395,6979.259277,648.1544189,485.6418152,436.6914368,797.4957275,774.6561279,1649.01123,6483.129395,95.91861725,96.55388641,330.049408,974.6380005,3682.708008,870.8241577,682.9723511,252.7038422,1697.795044,73.04419708,88.52400208,42.11999893
06-06-2021,52100.05078,1062.613037,1421.869019,2857.385742,621.7148438,1251.427979,520.6385498,403.7872314,2195.561523,178.7841949,1802.66626,1475.710205,739.7682495,2803.129395,6979.259277,648.1544189,485.6418152,436.6914368,797.4957275,774.6561279,1649.01123,6483.129395,95.91861725,96.55388641,330.049408,974.6380005,3682.708008,870.8241577,682.9723511,252.7038422,1697.795044,72.90969849,88.58100128,42.11999893
07-06-2021,52328.51172,1080.415283,1420.022095,2892.52124,626.986084,1255.402954,524.4013062,402.6697083,2193.498779,181.0532532,1808.98999,1494.665405,748.7399902,2812.812256,7042.482422,648.9715576,464.1412048,438.8705139,808.305542,774.0784302,1659.25,6663.66748,100.1811905,100.4816513,340.4450684,989.944397,3683.141113,882.4921875,677.6239624,256.0663452,1620.699707,72.80940247,88.68699646,42.27999878
08-06-2021,52275.57031,1074.303345,1405.625,2909.521729,621.3280029,1276.497925,534.4191895,397.7806702,2207.422363,182.9369965,1788.973511,1484.348022,743.7556152,2807.060547,7097.048828,652.6247559,466.4342651,437.7552795,823.1156616,777.930481,1686.225952,6606.894043,99.24807739,100.2658463,347.6875305,985.0675659,3700.214111,904.8450928,669.6252441,257.093811,1632.97522,72.97530365,88.72499847,42.45000076
09-06-2021,51941.64063,1054.924438,1401.599243,2908.612061,615.0894775,1278.078979,528.5551147,392.4726257,2209.297607,181.866684,1775.081543,1457.570923,734.2357178,2822.398926,7004.461426,646.8085327,459.7616577,439.6226501,827.2012329,774.5117798,1702.814941,6543.066406,102.6412048,101.9923325,338.2279663,968.9886475,3659.264893,899.1606445,660.6798706,254.081543,1591.258789,72.98529816,88.80500031,42.47999954
10-06-2021,52300.46875,1058.780762,1403.304321,2923.657471,619.1517944,1286.977905,532.7088623,402.5300293,2231.988037,184.2868652,1792.060669,1457.90686,741.213623,2842.486084,6964.939941,649.9810181,493.2624817,439.2434387,824.3497925,777.3045654,1712.266113,6527.108398,102.450325,102.251297,339.5582275,988.5441895,3622.5625,909.4608765,668.2053833,258.8451538,1608.324585,73.01229858,88.87999725,42.34999847
11-06-2021,52474.76172,1080.408447,1407.708618,2974.248047,614.7509766,1307.034058,528.652832,400.0156555,2218.908447,183.0107574,1787.977661,1442.263062,736.0300293,2848.892578,6985.789551,654.9320679,495.7904968,439.1420898,837.074585,779.0380249,1701.436523,6481.914063,104.4649963,102.5102539,345.6182556,980.6253662,3615.845947,917.4960327,692.0123291,258.8684998,1598.244751,73.01229858,88.87999725,42.61999893
13-06-2021,52474.76172,1080.408447,1407.708618,2974.248047,614.7509766,1307.034058,528.652832,400.0156555,2218.908447,183.0107574,1787.977661,1442.263062,736.0300293,2848.892578,6985.789551,654.9320679,495.7904968,439.1420898,837.074585,779.0380249,1701.436523,6481.914063,104.4649963,102.5102539,345.6182556,980.6253662,3615.845947,917.4960327,692.0123291,258.8684998,1598.244751,73.2315979,88.59899902,42.61999893
14-06-2021,52551.53125,1096.177734,1401.267822,2978.476074,614.267395,1320.269165,526.991272,400.7606201,2233.357422,182.3947296,1760.890991,1454.643799,733.9365845,2840.222168,6943.317383,651.0866089,501.8999329,439.9455566,837.6704712,777.5934448,1708.426758,6498.016113,105.4829102,101.9923325,350.7914429,989.0751953,3593.616211,913.9058838,689.7878418,262.2776794,1498.245361,73.18080139,88.63500214,42.06999969
